epoch,group,accuracy,precision,recall,f1
8,offenseFormation,0.64576802507837,0.10762800417972833,0.16666666666666666,0.1307936507936508
8,receiverAlignment,0.43260188087774293,0.06180026869682042,0.14285714285714285,0.08627696155048452
8,dropbackType,0.8557993730407524,0.17115987460815046,0.2,0.18445945945945946
8,passLocationType,0.8401253918495298,0.28004179728317663,0.3333333333333333,0.3043725156161272
8,pff_runConceptPrimary,0.6520376175548589,0.0652037617554859,0.1,0.07893738140417458
8,pff_runConceptSecondary,1.0,1.0,1.0,1.0
8,pff_passCoverage,0.11598746081504702,0.028661107038123166,0.03442460317460318,0.030674446889841306
8,pff_manZone,0.6802507836990596,0.8380952380952381,0.5188679245283019,0.43977272727272726
8,routeRanQB0,0.9937304075235109,0.33124346917450365,0.3333333333333333,0.33228511530398325
8,routeRanWR0,0.23197492163009403,0.019331243469174503,0.08333333333333333,0.03138252756573367
8,routeRanWR1,0.1724137931034483,0.04746903261754747,0.0988835725677831,0.038557380854791386
8,routeRanWR2,0.30094043887147337,0.05433119069482706,0.10197210197210198,0.0674910019737606
8,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
8,routeRanWR4,1.0,1.0,1.0,1.0
8,routeRanRB0,0.3072100313479624,0.0588680926916221,0.09931964669372165,0.07381733021077283
8,routeRanRB1,0.9811912225705329,0.1962382445141066,0.2,0.1981012658227848
8,routeRanRB2,1.0,1.0,1.0,1.0
8,routeRanTE0,0.1755485893416928,0.024669960911571646,0.08133741258741259,0.03180698717606089
8,routeRanTE1,0.8338557993730408,0.07580507267027643,0.09090909090909091,0.08267288267288267
8,routeRanTE2,0.9843260188087775,0.16405433646812959,0.16666666666666666,0.16535018430753026
9,offenseFormation,0.64576802507837,0.10762800417972833,0.16666666666666666,0.1307936507936508
9,receiverAlignment,0.43260188087774293,0.1252432155657962,0.14343890628475608,0.09425039246467817
9,dropbackType,0.8557993730407524,0.17115987460815046,0.2,0.18445945945945946
9,passLocationType,0.8401253918495298,0.28004179728317663,0.3333333333333333,0.3043725156161272
9,pff_runConceptPrimary,0.6520376175548589,0.0652037617554859,0.1,0.07893738140417458
9,pff_runConceptSecondary,1.0,1.0,1.0,1.0
9,pff_passCoverage,0.0438871473354232,0.050074404761904764,0.010987103174603175,0.016573643410852712
9,pff_manZone,0.7523510971786834,0.8216783216783217,0.6344671804411374,0.6366690214962298
9,routeRanQB0,0.9937304075235109,0.33124346917450365,0.3333333333333333,0.33228511530398325
9,routeRanWR0,0.21316614420062696,0.05073180787466502,0.09171671671671672,0.0523532741205155
9,routeRanWR1,0.1786833855799373,0.08464844700348714,0.12789567501641805,0.06651508068057858
9,routeRanWR2,0.30094043887147337,0.06662894030851778,0.10515873015873016,0.08044193985516046
9,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
9,routeRanWR4,1.0,1.0,1.0,1.0
9,routeRanRB0,0.36990595611285265,0.03699059561128527,0.1,0.054004576659038905
9,routeRanRB1,0.9811912225705329,0.1962382445141066,0.2,0.1981012658227848
9,routeRanRB2,1.0,1.0,1.0,1.0
9,routeRanTE0,0.13166144200626959,0.02900275620145327,0.08038227016885553,0.027730889799855316
9,routeRanTE1,0.8338557993730408,0.07580507267027643,0.09090909090909091,0.08267288267288267
9,routeRanTE2,0.9843260188087775,0.16405433646812959,0.16666666666666666,0.16535018430753026
10,offenseFormation,0.64576802507837,0.10762800417972833,0.16666666666666666,0.1307936507936508
10,receiverAlignment,0.43260188087774293,0.06180026869682042,0.14285714285714285,0.08627696155048452
10,dropbackType,0.8557993730407524,0.17115987460815046,0.2,0.18445945945945946
10,passLocationType,0.8401253918495298,0.28004179728317663,0.3333333333333333,0.3043725156161272
10,pff_runConceptPrimary,0.6520376175548589,0.0652037617554859,0.1,0.07893738140417458
10,pff_runConceptSecondary,1.0,1.0,1.0,1.0
10,pff_passCoverage,0.23510971786833856,0.02221563981042654,0.052083333333333336,0.031146179401993355
10,pff_manZone,0.677115987460815,0.8370253164556962,0.5141509433962265,0.4301694386153553
10,routeRanQB0,0.9937304075235109,0.33124346917450365,0.3333333333333333,0.33228511530398325
10,routeRanWR0,0.23197492163009403,0.01939203354297694,0.08333333333333333,0.031462585034013606
10,routeRanWR1,0.12539184952978055,0.04338314015733371,0.10614718614718614,0.049485329485329486
10,routeRanWR2,0.335423197492163,0.05365479010057323,0.1016113516113516,0.06893880181551414
10,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
10,routeRanWR4,1.0,1.0,1.0,1.0
10,routeRanRB0,0.2445141065830721,0.061872816212438855,0.09751730723322989,0.058914728682170535
10,routeRanRB1,0.9811912225705329,0.1962382445141066,0.2,0.1981012658227848
10,routeRanRB2,1.0,1.0,1.0,1.0
10,routeRanTE0,0.18495297805642633,0.06685662753536058,0.09434494133133908,0.06469942042024422
10,routeRanTE1,0.8338557993730408,0.07580507267027643,0.09090909090909091,0.08267288267288267
10,routeRanTE2,0.9843260188087775,0.16405433646812959,0.16666666666666666,0.16535018430753026
11,offenseFormation,0.64576802507837,0.10762800417972833,0.16666666666666666,0.1307936507936508
11,receiverAlignment,0.4106583072100313,0.11658456486042693,0.14361001317523056,0.12867333168085046
11,dropbackType,0.8557993730407524,0.17115987460815046,0.2,0.18445945945945946
11,passLocationType,0.8401253918495298,0.28004179728317663,0.3333333333333333,0.3043725156161272
11,pff_runConceptPrimary,0.6520376175548589,0.0652037617554859,0.1,0.07893738140417458
11,pff_runConceptSecondary,1.0,1.0,1.0,1.0
11,pff_passCoverage,0.11285266457680251,0.017857142857142856,0.025,0.020833333333333332
11,pff_manZone,0.7178683385579937,0.8028428093645485,0.5802108246966073,0.5549665178571428
11,routeRanQB0,0.9937304075235109,0.33124346917450365,0.3333333333333333,0.33228511530398325
11,routeRanWR0,0.23197492163009403,0.019331243469174503,0.08333333333333333,0.03138252756573367
11,routeRanWR1,0.18181818181818182,0.06874973211606875,0.09785158082371705,0.04049180798697102
11,routeRanWR2,0.3103448275862069,0.050423280423280425,0.09872534872534873,0.0665191532376553
11,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
11,routeRanWR4,1.0,1.0,1.0,1.0
11,routeRanRB0,0.3573667711598746,0.11026713124274101,0.10235007028991275,0.07013916848060316
11,routeRanRB1,0.9811912225705329,0.1962382445141066,0.2,0.1981012658227848
11,routeRanRB2,1.0,1.0,1.0,1.0
11,routeRanTE0,0.10658307210031348,0.027171215880893298,0.07972027972027972,0.0192789666473877
11,routeRanTE1,0.8338557993730408,0.07580507267027643,0.09090909090909091,0.08267288267288267
11,routeRanTE2,0.9843260188087775,0.16405433646812959,0.16666666666666666,0.16535018430753026
12,offenseFormation,0.64576802507837,0.10762800417972833,0.16666666666666666,0.1307936507936508
12,receiverAlignment,0.3793103448275862,0.0541871921182266,0.14285714285714285,0.07857142857142858
12,dropbackType,0.8557993730407524,0.17115987460815046,0.2,0.18445945945945946
12,passLocationType,0.8401253918495298,0.28004179728317663,0.3333333333333333,0.3043725156161272
12,pff_runConceptPrimary,0.6520376175548589,0.0652037617554859,0.1,0.07893738140417458
12,pff_runConceptSecondary,1.0,1.0,1.0,1.0
12,pff_passCoverage,0.003134796238244514,0.00625,0.0008680555555555555,0.001524390243902439
12,pff_manZone,0.7147335423197492,0.850328947368421,0.5707547169811321,0.5359592052048532
12,routeRanQB0,0.9937304075235109,0.33124346917450365,0.3333333333333333,0.33228511530398325
12,routeRanWR0,0.23197492163009403,0.044147788565264294,0.08671171171171171,0.04153472955206192
12,routeRanWR1,0.14733542319749215,0.09177880589904187,0.08905230991918299,0.0662119614717745
12,routeRanWR2,0.3103448275862069,0.05087840505329649,0.09968734968734967,0.06700217437048467
12,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
12,routeRanWR4,1.0,1.0,1.0,1.0
12,routeRanRB0,0.2225705329153605,0.02225705329153605,0.1,0.03641025641025641
12,routeRanRB1,0.9811912225705329,0.1962382445141066,0.2,0.1981012658227848
12,routeRanRB2,1.0,1.0,1.0,1.0
12,routeRanTE0,0.13479623824451412,0.09501981683263924,0.08434604013872307,0.0493055461043772
12,routeRanTE1,0.8338557993730408,0.07580507267027643,0.09090909090909091,0.08267288267288267
12,routeRanTE2,0.9843260188087775,0.16405433646812959,0.16666666666666666,0.16535018430753026
13,offenseFormation,0.64576802507837,0.10762800417972833,0.16666666666666666,0.1307936507936508
13,receiverAlignment,0.43260188087774293,0.06180026869682042,0.14285714285714285,0.08627696155048452
13,dropbackType,0.8557993730407524,0.17115987460815046,0.2,0.18445945945945946
13,passLocationType,0.8401253918495298,0.28004179728317663,0.3333333333333333,0.3043725156161272
13,pff_runConceptPrimary,0.6520376175548589,0.0652037617554859,0.1,0.07893738140417458
13,pff_runConceptSecondary,1.0,1.0,1.0,1.0
13,pff_passCoverage,0.09090909090909091,0.07766544117647059,0.02165446696696697,0.027671109217786434
13,pff_manZone,0.6802507836990596,0.8380952380952381,0.5188679245283019,0.43977272727272726
13,routeRanQB0,0.9937304075235109,0.33124346917450365,0.3333333333333333,0.33228511530398325
13,routeRanWR0,0.20376175548589343,0.050053078556263265,0.08428350225225224,0.031997187060478195
13,routeRanWR1,0.20376175548589343,0.04127544097693352,0.1051492367281841,0.051270755320599555
13,routeRanWR2,0.27899686520376177,0.04317367220593027,0.10143097643097643,0.05937761069340017
13,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
13,routeRanWR4,1.0,1.0,1.0,1.0
13,routeRanRB0,0.36990595611285265,0.03699059561128527,0.1,0.054004576659038905
13,routeRanRB1,0.9811912225705329,0.1962382445141066,0.2,0.1981012658227848
13,routeRanRB2,1.0,1.0,1.0,1.0
13,routeRanTE0,0.18181818181818182,0.06588311287106467,0.09207636875319802,0.05664149192300967
13,routeRanTE1,0.8338557993730408,0.07580507267027643,0.09090909090909091,0.08267288267288267
13,routeRanTE2,0.9843260188087775,0.16405433646812959,0.16666666666666666,0.16535018430753026
14,offenseFormation,0.64576802507837,0.10762800417972833,0.16666666666666666,0.1307936507936508
14,receiverAlignment,0.43260188087774293,0.06180026869682042,0.14285714285714285,0.08627696155048452
14,dropbackType,0.8557993730407524,0.17115987460815046,0.2,0.18445945945945946
14,passLocationType,0.8401253918495298,0.28004179728317663,0.3333333333333333,0.3043725156161272
14,pff_runConceptPrimary,0.6520376175548589,0.0652037617554859,0.1,0.07893738140417458
14,pff_runConceptSecondary,1.0,1.0,1.0,1.0
14,pff_passCoverage,0.23510971786833856,0.05151643990929705,0.054960317460317466,0.041520979020979024
14,pff_manZone,0.670846394984326,0.8349056603773585,0.5047169811320755,0.41047573789534825
14,routeRanQB0,0.9937304075235109,0.33124346917450365,0.3333333333333333,0.33228511530398325
14,routeRanWR0,0.22884012539184953,0.019129979035639413,0.08220720720720721,0.031037414965986398
14,routeRanWR1,0.21003134796238246,0.04721452593793019,0.10842447026657552,0.05279663053803807
14,routeRanWR2,0.31347962382445144,0.06608522800785707,0.10107022607022607,0.07367295459530598
14,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
14,routeRanWR4,1.0,1.0,1.0,1.0
14,routeRanRB0,0.36990595611285265,0.03699059561128527,0.1,0.054004576659038905
14,routeRanRB1,0.9811912225705329,0.1962382445141066,0.2,0.1981012658227848
14,routeRanRB2,1.0,1.0,1.0,1.0
14,routeRanTE0,0.10031347962382445,0.025971414206708326,0.08104395604395605,0.03172412364038382
14,routeRanTE1,0.8338557993730408,0.07580507267027643,0.09090909090909091,0.08267288267288267
14,routeRanTE2,0.9843260188087775,0.16405433646812959,0.16666666666666666,0.16535018430753026
