epoch,group,precision,recall,f1
5,routeRanWR0,0.20689655172413793,0.20689655172413793,0.20689655172413793
5,routeRanWR1,0.19122257053291536,0.19122257053291536,0.19122257053291536
5,routeRanWR2,0.30407523510971785,0.30407523510971785,0.30407523510971785
5,routeRanWR3,0.9968652037617555,0.9968652037617555,0.9968652037617555
5,routeRanWR4,1.0,1.0,1.0
5,routeRanRB0,0.41379310344827586,0.41379310344827586,0.41379310344827586
5,routeRanRB1,0.9686520376175548,0.9686520376175548,0.9686520376175548
5,routeRanRB2,1.0,1.0,1.0
5,routeRanTE0,0.12225705329153605,0.12225705329153605,0.12225705329153605
5,routeRanTE1,0.8589341692789969,0.8589341692789969,0.8589341692789969
5,routeRanTE2,0.9749216300940439,0.9749216300940439,0.9749216300940439
