epoch,group,accuracy,precision,recall,f1
15,routeRanRB0,0.0,0.0,0.0,0.0
15,routeRanRB1,1.0,1.0,1.0,1.0
15,routeRanRB2,1.0,1.0,1.0,1.0
15,routeRanTE0,0.5,0.25,0.5,0.3333333333333333
15,routeRanTE1,1.0,1.0,1.0,1.0
15,routeRanTE2,1.0,1.0,1.0,1.0
epoch,group,accuracy,precision,recall,f1
1,offenseFormation,0.64576802507837,0.0922525750111957,0.14285714285714285,0.11210884353741497
1,receiverAlignment,0.43260188087774293,0.08652037617554859,0.2,0.12078774617067833
1,dropbackType,0.896551724137931,0.14942528735632185,0.16666666666666666,0.15757575757575756
1,passLocationType,0.8840125391849529,0.22100313479623823,0.25,0.23460898502495842
1,pff_runConceptPrimary,0.6990595611285266,0.0776732845698363,0.1111111111111111,0.09143091430914309
1,pff_runConceptSecondary,1.0,1.0,1.0,1.0
1,pff_passCoverage,0.13793103448275862,0.03680160588825694,0.04906929804888989,0.029295589203423306
1,pff_manZone,0.6927899686520376,0.3463949843260188,0.5,0.40925925925925927
1,routeRanQB0,0.9905956112852664,0.3301985370950888,0.3333333333333333,0.33175853018372703
1,routeRanWR0,0.2476489028213166,0.02476489028213166,0.1,0.03969849246231156
1,routeRanWR1,0.1755485893416928,0.014629049111807733,0.08333333333333333,0.02488888888888889
1,routeRanWR2,0.2727272727272727,0.022727272727272724,0.08333333333333333,0.03571428571428571
1,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
1,routeRanWR4,1.0,1.0,1.0,1.0
1,routeRanRB0,0.40752351097178685,0.037047591906526074,0.09090909090909091,0.052642235270297634
1,routeRanRB1,0.9843260188087775,0.19686520376175548,0.2,0.19842022116903632
1,routeRanRB2,1.0,1.0,1.0,1.0
1,routeRanTE0,0.13166144200626959,0.04394904458598726,0.08771929824561403,0.02658432969824377
1,routeRanTE1,0.8840125391849529,0.08840125391849529,0.1,0.09384359400998336
1,routeRanTE2,0.9780564263322884,0.13972234661889835,0.14285714285714285,0.14127235680326014
2,offenseFormation,0.64576802507837,0.0922525750111957,0.14285714285714285,0.11210884353741497
2,receiverAlignment,0.3448275862068966,0.06896551724137931,0.2,0.10256410256410256
2,dropbackType,0.896551724137931,0.14942528735632185,0.16666666666666666,0.15757575757575756
2,passLocationType,0.8840125391849529,0.22100313479623823,0.25,0.23460898502495842
2,pff_runConceptPrimary,0.6990595611285266,0.0776732845698363,0.1111111111111111,0.09143091430914309
2,pff_runConceptSecondary,1.0,1.0,1.0,1.0
2,pff_passCoverage,0.29780564263322884,0.022908126356402218,0.07692307692307693,0.03530286138981791
2,pff_manZone,0.6927899686520376,0.3463949843260188,0.5,0.40925925925925927
2,routeRanQB0,0.9905956112852664,0.3301985370950888,0.3333333333333333,0.33175853018372703
2,routeRanWR0,0.2476489028213166,0.02476489028213166,0.1,0.03969849246231156
2,routeRanWR1,0.1755485893416928,0.014629049111807733,0.08333333333333333,0.02488888888888889
2,routeRanWR2,0.2727272727272727,0.022727272727272724,0.08333333333333333,0.03571428571428571
2,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
2,routeRanWR4,1.0,1.0,1.0,1.0
2,routeRanRB0,0.40752351097178685,0.037047591906526074,0.09090909090909091,0.052642235270297634
2,routeRanRB1,0.9843260188087775,0.19686520376175548,0.2,0.19842022116903632
2,routeRanRB2,1.0,1.0,1.0,1.0
2,routeRanTE0,0.1755485893416928,0.014629049111807733,0.08333333333333333,0.02488888888888889
2,routeRanTE1,0.8840125391849529,0.08840125391849529,0.1,0.09384359400998336
2,routeRanTE2,0.9780564263322884,0.13972234661889835,0.14285714285714285,0.14127235680326014
3,offenseFormation,0.64576802507837,0.0922525750111957,0.14285714285714285,0.11210884353741497
3,receiverAlignment,0.43260188087774293,0.08652037617554859,0.2,0.12078774617067833
3,dropbackType,0.896551724137931,0.14942528735632185,0.16666666666666666,0.15757575757575756
3,passLocationType,0.8840125391849529,0.22100313479623823,0.25,0.23460898502495842
3,pff_runConceptPrimary,0.6990595611285266,0.0776732845698363,0.1111111111111111,0.09143091430914309
3,pff_runConceptSecondary,1.0,1.0,1.0,1.0
3,pff_passCoverage,0.29780564263322884,0.022908126356402218,0.07692307692307693,0.03530286138981791
3,pff_manZone,0.6927899686520376,0.3463949843260188,0.5,0.40925925925925927
3,routeRanQB0,0.9905956112852664,0.3301985370950888,0.3333333333333333,0.33175853018372703
3,routeRanWR0,0.2476489028213166,0.02476489028213166,0.1,0.03969849246231156
3,routeRanWR1,0.14420062695924765,0.012016718913270637,0.08333333333333333,0.021004566210045664
3,routeRanWR2,0.2727272727272727,0.022727272727272724,0.08333333333333333,0.03571428571428571
3,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
3,routeRanWR4,1.0,1.0,1.0,1.0
3,routeRanRB0,0.40752351097178685,0.037047591906526074,0.09090909090909091,0.052642235270297634
3,routeRanRB1,0.9843260188087775,0.19686520376175548,0.2,0.19842022116903632
3,routeRanRB2,1.0,1.0,1.0,1.0
3,routeRanTE0,0.14106583072100312,0.011755485893416927,0.08333333333333333,0.020604395604395604
3,routeRanTE1,0.8840125391849529,0.08840125391849529,0.1,0.09384359400998336
3,routeRanTE2,0.9780564263322884,0.13972234661889835,0.14285714285714285,0.14127235680326014
4,offenseFormation,0.64576802507837,0.0922525750111957,0.14285714285714285,0.11210884353741497
4,receiverAlignment,0.43260188087774293,0.08652037617554859,0.2,0.12078774617067833
4,dropbackType,0.896551724137931,0.14942528735632185,0.16666666666666666,0.15757575757575756
4,passLocationType,0.8840125391849529,0.22100313479623823,0.25,0.23460898502495842
4,pff_runConceptPrimary,0.6990595611285266,0.0776732845698363,0.1111111111111111,0.09143091430914309
4,pff_runConceptSecondary,1.0,1.0,1.0,1.0
4,pff_passCoverage,0.0,0.0,0.0,0.0
4,pff_manZone,0.6927899686520376,0.3463949843260188,0.5,0.40925925925925927
4,routeRanQB0,0.9905956112852664,0.3301985370950888,0.3333333333333333,0.33175853018372703
4,routeRanWR0,0.19122257053291536,0.019122257053291535,0.1,0.032105263157894734
4,routeRanWR1,0.1755485893416928,0.014629049111807733,0.08333333333333333,0.02488888888888889
4,routeRanWR2,0.2727272727272727,0.022727272727272724,0.08333333333333333,0.03571428571428571
4,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
4,routeRanWR4,1.0,1.0,1.0,1.0
4,routeRanRB0,0.40752351097178685,0.037047591906526074,0.09090909090909091,0.052642235270297634
4,routeRanRB1,0.9843260188087775,0.19686520376175548,0.2,0.19842022116903632
4,routeRanRB2,1.0,1.0,1.0,1.0
4,routeRanTE0,0.12539184952978055,0.010449320794148379,0.08333333333333333,0.018570102135561744
4,routeRanTE1,0.8840125391849529,0.08840125391849529,0.1,0.09384359400998336
4,routeRanTE2,0.9780564263322884,0.13972234661889835,0.14285714285714285,0.14127235680326014
5,offenseFormation,0.64576802507837,0.0922525750111957,0.14285714285714285,0.11210884353741497
5,receiverAlignment,0.43260188087774293,0.08652037617554859,0.2,0.12078774617067833
5,dropbackType,0.896551724137931,0.14942528735632185,0.16666666666666666,0.15757575757575756
5,passLocationType,0.8840125391849529,0.22100313479623823,0.25,0.23460898502495842
5,pff_runConceptPrimary,0.6990595611285266,0.0776732845698363,0.1111111111111111,0.09143091430914309
5,pff_runConceptSecondary,1.0,1.0,1.0,1.0
5,pff_passCoverage,0.29780564263322884,0.022908126356402218,0.07692307692307693,0.03530286138981791
5,pff_manZone,0.6927899686520376,0.3463949843260188,0.5,0.40925925925925927
5,routeRanQB0,0.9905956112852664,0.3301985370950888,0.3333333333333333,0.33175853018372703
5,routeRanWR0,0.2476489028213166,0.02476489028213166,0.1,0.03969849246231156
5,routeRanWR1,0.1755485893416928,0.014629049111807733,0.08333333333333333,0.02488888888888889
5,routeRanWR2,0.2727272727272727,0.022727272727272724,0.08333333333333333,0.03571428571428571
5,routeRanWR3,0.987460815047022,0.2468652037617555,0.25,0.24842271293375395
5,routeRanWR4,1.0,1.0,1.0,1.0
5,routeRanRB0,0.40752351097178685,0.037047591906526074,0.09090909090909091,0.052642235270297634
5,routeRanRB1,0.9843260188087775,0.19686520376175548,0.2,0.19842022116903632
5,routeRanRB2,1.0,1.0,1.0,1.0
5,routeRanTE0,0.1755485893416928,0.014629049111807733,0.08333333333333333,0.02488888888888889
5,routeRanTE1,0.8840125391849529,0.08840125391849529,0.1,0.09384359400998336
5,routeRanTE2,0.9780564263322884,0.13972234661889835,0.14285714285714285,0.14127235680326014
6,offenseFormation,0.64576802507837,0.0922525750111957,0.14285714285714285,0.11210884353741497
6,receiverAlignment,0.3448275862068966,0.06896551724137931,0.2,0.10256410256410256
6,dropbackType,0.896551724137931,0.14942528735632185,0.16666666666666666,0.15757575757575756
6,passLocationType,0.8840125391849529,0.22100313479623823,0.25,0.23460898502495842
6,pff_runConceptPrimary,0.6990595611285266,0.0776732845698363,0.1111111111111111,0.09143091430914309
6,pff_runConceptSecondary,1.0,1.0,1.0,1.0
6,pff_passCoverage,0.2946708463949843,0.021114106019766397,0.07067669172932331,0.03251470079557246
