epoch,group,precision,recall,f1
3,routeRanQB0,0.9937304075235109,0.9937304075235109,0.9937304075235109
3,routeRanWR0,0.23197492163009403,0.23197492163009403,0.23197492163009403
3,routeRanWR1,0.18181818181818182,0.18181818181818182,0.18181818181818182
3,routeRanWR2,0.335423197492163,0.335423197492163,0.335423197492163
3,routeRanWR3,0.9811912225705329,0.9811912225705329,0.9811912225705329
3,routeRanWR4,1.0,1.0,1.0
3,routeRanRB0,0.3605015673981191,0.3605015673981191,0.3605015673981191
3,routeRanRB1,0.9717868338557993,0.9717868338557993,0.9717868338557993
3,routeRanRB2,1.0,1.0,1.0
3,routeRanTE0,0.18181818181818182,0.18181818181818182,0.18181818181818182
3,routeRanTE1,0.8652037617554859,0.8652037617554859,0.8652037617554859
3,routeRanTE2,0.9937304075235109,0.9937304075235109,0.9937304075235109
4,offenseFormation,0.670846394984326,0.670846394984326,0.670846394984326
4,receiverAlignment,0.39184952978056425,0.39184952978056425,0.39184952978056425
4,dropbackType,0.8683385579937304,0.8683385579937304,0.8683385579937304
4,passLocationType,0.8589341692789969,0.8589341692789969,0.8589341692789969
4,pff_runConceptPrimary,0.670846394984326,0.670846394984326,0.670846394984326
4,pff_runConceptSecondary,1.0,1.0,1.0
4,pff_passCoverage,0.26959247648902823,0.21339950372208435,0.23822714681440443
4,pff_manZone,0.6833855799373041,0.9276595744680851,0.7870036101083032
4,routeRanQB0,0.9937304075235109,0.9937304075235109,0.9937304075235109
4,routeRanWR0,0.20689655172413793,0.20689655172413793,0.20689655172413793
4,routeRanWR1,0.12225705329153605,0.12225705329153605,0.12225705329153605
4,routeRanWR2,0.29153605015673983,0.29153605015673983,0.29153605015673983
4,routeRanWR3,0.9811912225705329,0.9811912225705329,0.9811912225705329
4,routeRanWR4,1.0,1.0,1.0
4,routeRanRB0,0.3667711598746082,0.3667711598746082,0.3667711598746082
4,routeRanRB1,0.9717868338557993,0.9717868338557993,0.9717868338557993
4,routeRanRB2,1.0,1.0,1.0
4,routeRanTE0,0.1536050156739812,0.1536050156739812,0.1536050156739812
4,routeRanTE1,0.8652037617554859,0.8652037617554859,0.8652037617554859
4,routeRanTE2,0.9937304075235109,0.9937304075235109,0.9937304075235109
